timestamp_utc,number,name,latitude,longitude,status,bikes,electrical,mechanical,stands,capacity,last_update
2026-07-13T20:12:03Z,2011,2011 - SALA / RUE DU PLAT,45.756813,4.828342,OPEN,9,4,5,4,14,2026-07-13T20:06:24Z
2026-07-13T20:12:03Z,1016,1016 - PÊCHERIE,45.765944,4.831089,OPEN,6,5,1,10,17,2026-07-13T20:07:26Z
2026-07-13T20:12:03Z,7056,7056 - PLACE RASPAIL,45.755783,4.840745,OPEN,9,1,8,13,22,2026-07-13T20:09:52Z
2026-07-13T20:12:03Z,10103,10103 - DOUA / RUE DES SPORTS,45.784526,4.877482,OPEN,7,1,6,23,30,2026-07-13T20:09:04Z
2026-07-13T20:12:03Z,10080,10080 - VAILLANT / PERRONCEL,45.775409,4.880261,OPEN,8,2,6,9,17,2026-07-13T20:11:18Z
2026-07-13T20:12:03Z,5032,5032 - MÉNIVAL / EISENHOWER,45.756757,4.783206,OPEN,6,6,0,6,12,2026-07-13T20:10:57Z
2026-07-13T20:12:03Z,7050,7050 - VEYRON / TCHEKOSLOVAQUES,45.74545,4.85803,OPEN,7,4,3,7,15,2026-07-13T20:10:36Z
2026-07-13T20:12:03Z,3070,3070 - REBATEL / SAINT-MAXIMIN,45.747835,4.872261,OPEN,7,7,0,20,30,2026-07-13T20:03:01Z
2026-07-13T20:12:03Z,10074,10074 - ZOLA / PASSAGE REY,45.770099,4.876728,OPEN,18,9,9,1,19,2026-07-13T20:11:12Z
2026-07-13T20:12:03Z,9053,9053 - ROSA PARKS,45.7866144625086,4.79010128725966,OPEN,0,0,0,14,15,2026-07-13T20:10:10Z
2026-07-13T20:12:03Z,8015,8015 - JEAN XXIII,45.740324,4.874192,OPEN,4,3,1,12,16,2026-07-13T20:10:17Z
2026-07-13T20:12:03Z,3089,3089 - TRARIEUX / LACASSAGNE,45.745304,4.888964,OPEN,10,6,4,14,24,2026-07-13T20:10:24Z
2026-07-13T20:12:03Z,5055,5055 - BUYER / APOLLINAIRE,45.762013,4.802751,OPEN,1,1,0,19,20,2026-07-13T20:10:51Z
2026-07-13T20:12:03Z,10048,10048 - PLACE MARENGO,45.759176,4.875958,OPEN,7,4,3,20,27,2026-07-13T20:09:42Z
2026-07-13T20:12:03Z,10115,10115 - PLACE D'ESPAGNE / STADE KRUGER,45.754181,4.90528,OPEN,11,7,4,10,22,2026-07-13T20:10:23Z
2026-07-13T20:12:03Z,10063,10063 - PERRIN / JEAN JAURÈS,45.7579236990649,4.88526502910926,OPEN,4,4,0,30,34,2026-07-13T20:11:36Z
2026-07-13T20:12:03Z,10045,10045 - ALSACE ANATOLE FRANCE,45.766921,4.870087,OPEN,11,5,6,9,20,2026-07-13T20:08:11Z
2026-07-13T20:12:03Z,3085,3085 - SACRE COEUR,45.757864,4.868337,OPEN,8,1,7,7,16,2026-07-13T20:09:46Z
2026-07-13T20:12:03Z,3024,3024 - ROCKEFELLER / ESQUIROL,45.741336,4.885538,OPEN,6,4,2,15,21,2026-07-13T20:09:17Z
2026-07-13T20:12:03Z,2041,2041 - SALA / CHARITÉ,45.754468,4.833041,OPEN,3,2,1,18,21,2026-07-13T20:04:46Z
2026-07-13T20:12:03Z,10086,10086 - ANATOLE FRANCE,45.769837,4.889629,OPEN,9,3,6,0,10,2026-07-13T20:07:43Z
2026-07-13T20:12:03Z,7011,7011 - BERTHELOT / GARIBALDI,45.743756,4.847406,OPEN,12,2,10,3,15,2026-07-13T20:08:33Z
2026-07-13T20:12:03Z,10117,10117 - LA PERRALIÈRE,45.764567,4.892349,OPEN,13,1,12,7,22,2026-07-13T20:02:33Z
2026-07-13T20:12:03Z,9041,9041 - CARRET / SÉDALLIAN,45.792478,4.820567,OPEN,7,3,4,11,18,2026-07-13T20:08:46Z
2026-07-13T20:12:03Z,9043,9043 - MARIETTON OUEST,45.776087,4.799725,OPEN,10,4,6,8,20,2026-07-13T20:05:35Z
2026-07-13T20:12:03Z,3091,3091 - HOPITAL NEUROLOGIQUE,45.748286,4.896975,OPEN,5,5,0,14,19,2026-07-13T20:03:20Z
2026-07-13T20:12:03Z,1024,1024 - ROUVILLE,45.769684,4.824607,OPEN,17,17,0,0,17,2026-07-13T20:11:13Z
2026-07-13T20:12:03Z,10035,10035 - BOIRON GRANGER,45.763139,4.900492,OPEN,7,2,5,8,16,2026-07-13T20:02:18Z
2026-07-13T20:12:03Z,5005,5005 - SAINT-PAUL,45.766278,4.827425,OPEN,22,17,5,1,23,2026-07-13T20:09:54Z
2026-07-13T20:12:03Z,4041,4041 - BOUSSANGES / AUSTERLITZ,45.775070841112,4.83549930268728,OPEN,15,14,1,3,18,2026-07-13T20:11:10Z
2026-07-13T20:12:03Z,6043,6043 - CITÉ INTERNATIONALE / CINÉMA,45.784698,4.851896,OPEN,6,2,4,26,32,2026-07-13T20:10:45Z
2026-07-13T20:12:03Z,7051,7051 - GUILLOTIERE / NICOLAÏ,45.747933,4.856358,OPEN,28,16,12,2,30,2026-07-13T20:11:04Z
2026-07-13T20:12:03Z,3088,3088 - PLACE GUICHARD,45.75882,4.846453,OPEN,6,0,6,10,16,2026-07-13T20:11:25Z
2026-07-13T20:12:03Z,10059,10059 - ANATOLE FRANCE / ZOLA,45.76884,4.884276,OPEN,9,1,8,4,13,2026-07-13T20:08:23Z
2026-07-13T20:12:03Z,8040,8040 - AMBROISE PARÉ,45.736289,4.883667,OPEN,23,7,16,1,24,2026-07-13T20:04:24Z
2026-07-13T20:12:03Z,9040,9040 - PLACE RHODIACETA,45.770991,4.807578,OPEN,6,2,4,5,12,2026-07-13T20:11:14Z
2026-07-13T20:12:03Z,6016,6016 - VIABERT / THIERS,45.766032,4.862063,OPEN,0,0,0,16,16,2026-07-13T20:09:33Z
2026-07-13T20:12:03Z,16007,16007 - VENISSIEUX - PAUL / PICARD,45.699605,4.882002,OPEN,15,15,0,0,15,2026-07-13T20:09:57Z
2026-07-13T20:12:03Z,6008,6008 - PLACE JULES FERRY,45.7684,4.858972,OPEN,7,0,7,13,20,2026-07-13T20:08:09Z
2026-07-13T20:12:03Z,2019,2019 - SUCRIERE,45.736216,4.815348,OPEN,5,5,0,15,20,2026-07-13T20:07:59Z
2026-07-13T20:12:03Z,5004,5004 - SAINT-JEAN,45.760468,4.826548,OPEN,38,19,19,0,39,2026-07-13T20:07:49Z
2026-07-13T20:12:03Z,10030,10030 - GREUZE,45.773845,4.893851,OPEN,5,3,2,13,18,2026-07-13T20:10:30Z
2026-07-13T20:12:03Z,10118,10118 - VOYANT / CHAMBFORT,45.767194,4.900597,OPEN,11,8,3,11,22,2026-07-13T20:10:37Z
2026-07-13T20:12:03Z,8060,8060 - SANTY / BEAUVISAGE,45.731708,4.874205,OPEN,14,5,9,3,17,2026-07-13T20:10:26Z
2026-07-13T20:12:03Z,1022,1022 - PLACE TOLOZAN,45.769508,4.837495,OPEN,17,10,7,19,36,2026-07-13T20:08:30Z
2026-07-13T20:12:03Z,3031,3031 - CORNEILLE / SERVIENT,45.759906,4.844511,OPEN,11,3,8,2,13,2026-07-13T20:11:13Z
2026-07-13T20:12:03Z,10001,10001 - IUT / FEYSSINE,45.785632,4.882366,OPEN,10,3,7,20,30,2026-07-13T20:10:25Z
2026-07-13T20:12:03Z,3043,3043 - PLACE ROUGET DE L'ISLE,45.753975,4.867336,OPEN,8,0,8,6,16,2026-07-13T20:10:38Z
2026-07-13T20:12:03Z,6001,6001 - GARE DES BROTTEAUX,45.766893,4.858922,OPEN,7,0,7,8,16,2026-07-13T20:06:38Z
2026-07-13T20:12:03Z,20001,20001 - OULLINS - GARE,45.717001,4.814072,OPEN,18,9,9,22,40,2026-07-13T20:09:36Z
2026-07-13T20:12:03Z,10114,10114 - BEL AIR / LES BROSSES,45.757931,4.910776,OPEN,11,2,9,9,20,2026-07-13T20:09:01Z
2026-07-13T20:12:03Z,4008,4008 - CLOS SAVARON,45.782631,4.825576,OPEN,9,9,0,11,20,2026-07-13T20:10:17Z
2026-07-13T20:12:03Z,10071,10071 - LYCÉE MARIE CURIE,45.761532,4.895763,OPEN,9,6,3,4,15,2026-07-13T20:08:42Z
2026-07-13T20:12:03Z,10038,10038 - CONDORCET,45.779062,4.866874,OPEN,3,0,3,20,23,2026-07-13T20:11:27Z
2026-07-13T20:12:03Z,10060,10060 - SAINT EXUPÉRY,45.758874,4.878683,OPEN,3,0,3,12,15,2026-07-13T20:10:20Z
2026-07-13T20:12:03Z,4005,4005 - PLACE BERTONE,45.77762,4.83453,OPEN,1,1,0,11,12,2026-07-13T20:11:00Z
2026-07-13T20:12:03Z,7031,7031 - JAURÈS / GERLAND,45.739827,4.840308,OPEN,16,10,6,4,20,2026-07-13T20:05:02Z
2026-07-13T20:12:03Z,9050,9050 - ALLEE DE L'EUROPE,45.783698,4.794485,OPEN,4,3,1,8,12,2026-07-13T20:09:36Z
2026-07-13T20:12:03Z,10087,10087 - BARATIN,45.760603,4.900702,OPEN,6,3,3,6,12,2026-07-13T20:10:54Z
2026-07-13T20:12:03Z,10022,10022 - PRIMAT / DUCROIZE,45.7581997221415,4.89555484852135,OPEN,6,0,6,7,15,2026-07-13T20:09:53Z
2026-07-13T20:12:03Z,17006,17006 - SAINT FONS - ROCHETTES / CREST,45.6948161756973,4.85645678756622,OPEN,0,0,0,15,15,2026-07-13T20:10:56Z
2026-07-13T20:12:03Z,9034,9034 - MONTEE DE L'OBSERVANCE,45.7679269029011,4.80949942466585,OPEN,4,4,0,6,15,2026-07-13T20:10:50Z
2026-07-13T20:12:03Z,4026,4026 - BIRMINGHAM,45.774632,4.813425,OPEN,5,1,4,14,20,2026-07-13T20:11:36Z
2026-07-13T20:12:03Z,17005,17005 - SAINT-FONS - PLACE DES CUBES,45.710902,4.861087,OPEN,3,1,2,12,15,2026-07-13T20:11:16Z
2026-07-13T20:12:03Z,10041,10041 - KIMMERLING,45.752923,4.898891,OPEN,4,3,1,12,16,2026-07-13T20:10:59Z
2026-07-13T20:12:03Z,2020,2020 - MUSÉE DES CONFLUENCES,45.733388,4.818954,OPEN,3,0,3,16,20,2026-07-13T20:11:26Z
2026-07-13T20:12:03Z,17003,17003 - ST FONS - THEATRE,45.708479,4.862074,OPEN,1,0,1,17,18,2026-07-13T20:09:36Z
2026-07-13T20:12:03Z,4001,4001 - CONSERVATOIRE BIS,45.770392,4.814254,OPEN,1,0,1,20,22,2026-07-13T20:10:02Z
2026-07-13T20:12:03Z,10043,10043 - SALENGRO / FEYSSINE,45.782994,4.890614,OPEN,11,2,9,3,20,2026-07-13T20:10:56Z
2026-07-13T20:12:03Z,5007,5007 - PLACE DE TRION,45.757916,4.81317,OPEN,1,1,0,14,16,2026-07-13T20:10:18Z
2026-07-13T20:12:03Z,3015,3015 - SERVIENT / GARIBALDI,45.760779,4.85276,OPEN,0,0,0,31,32,2026-07-13T20:04:00Z
2026-07-13T20:12:03Z,8037,8037 - CAZENEUVE,45.734027,4.862906,OPEN,8,3,5,11,19,2026-07-13T20:10:11Z
2026-07-13T20:12:03Z,3010,3010 - PART-DIEU / CUIRASSIERS (FAR),45.7589457457871,4.85624511710564,OPEN,1,0,0,33,34,2026-07-13T20:03:08Z
2026-07-13T20:12:03Z,7018,7018 - LYCEE LOUISE LABE,45.740279,4.832061,OPEN,6,0,6,14,20,2026-07-13T20:11:05Z
2026-07-13T20:12:03Z,2015,2015 - RÉPUBLIQUE / STELLA,45.760698,4.836279,OPEN,3,2,1,24,27,2026-07-13T20:09:46Z
2026-07-13T20:12:03Z,3029,3029 - PLACE ARISTIDE BRIAND,45.752967,4.850271,OPEN,38,6,32,0,38,2026-07-13T20:11:24Z
2026-07-13T20:12:03Z,10056,10056 - 11 NOVEMBRE / GASTON BERGER,45.779066,4.871581,OPEN,1,0,1,33,35,2026-07-13T20:08:41Z
2026-07-13T20:12:03Z,10061,10061 - RÉPUBLIQUE,45.7708541,4.8726116,OPEN,11,5,6,6,17,2026-07-13T20:09:35Z
2026-07-13T20:12:03Z,4003,4003 - PLACE COMMANDANT  ARNAUD,45.779731,4.834708,OPEN,6,6,0,8,17,2026-07-13T20:11:19Z
2026-07-13T20:12:03Z,7064,7064 - CROUS,45.74541,4.847843,OPEN,16,9,7,0,17,2026-07-13T20:10:23Z
2026-07-13T20:12:03Z,4017,4017 - PLACE DES TAPIS,45.776002,4.829628,OPEN,2,1,1,13,17,2026-07-13T20:10:46Z
2026-07-13T20:12:03Z,34001,34001 - NEUVILLE - QUAI PASTEUR,45.876622,4.838578,OPEN,17,15,2,3,20,2026-07-13T20:09:01Z
2026-07-13T20:12:03Z,3068,3068 - FAURE / MEYNIS,45.755068,4.871457,OPEN,9,1,8,21,30,2026-07-13T20:08:54Z
2026-07-13T20:12:03Z,3082,3082 - SAXE / MONCEY,45.757578,4.846117,OPEN,20,6,14,8,28,2026-07-13T20:11:34Z
2026-07-13T20:12:03Z,10046,10046 - CHARMETTES/ZOLA,45.770705,4.867201,OPEN,13,2,11,9,23,2026-07-13T20:09:28Z
2026-07-13T20:12:03Z,7046,7046 - PLACE DE L'ECOLE,45.730083,4.82781,OPEN,25,5,20,3,28,2026-07-13T20:10:07Z
2026-07-13T20:12:03Z,7002,7002 - UNIVERSITÉS LYON III / LYON II,45.7511023770123,4.83615396294288,OPEN,13,1,12,26,39,2026-07-13T20:11:10Z
2026-07-13T20:12:03Z,3007,3007 - PLACE D'ARSONVAL,45.743396,4.87897,OPEN,4,1,3,28,32,2026-07-13T20:09:41Z
2026-07-13T20:12:03Z,3006,3006 - VILLETTE / SAINT-ANTOINE,45.762876,4.862249,OPEN,0,0,0,22,23,2026-07-13T20:11:12Z
2026-07-13T20:12:03Z,6007,6007 - MASSÉNA,45.769654,4.852366,OPEN,12,0,12,15,27,2026-07-13T20:09:34Z
2026-07-13T20:12:03Z,1037,1037 - CHAZETTE LASSAGNE,45.77291,4.837315,OPEN,14,4,10,5,20,2026-07-13T20:11:20Z
2026-07-13T20:12:03Z,9051,9051 - ANDREI SAKHAROV,45.786546,4.797107,OPEN,0,0,0,11,12,2026-07-13T20:09:55Z
2026-07-13T20:12:03Z,7012,7012 - MERIEUX / PAVILLONS,45.7291359373026,4.8301170098658,OPEN,15,1,14,1,16,2026-07-13T20:10:22Z
2026-07-13T20:12:03Z,7049,7049 - CITÉ SCOLAIRE INTERNATIONALE,45.727951,4.823563,OPEN,1,1,0,24,25,2026-07-13T20:10:58Z
2026-07-13T20:12:03Z,6005,6005 - PLACE EDGAR QUINET,45.7655026124931,4.84464740710266,OPEN,18,9,9,4,23,2026-07-13T20:09:00Z
2026-07-13T20:12:03Z,10102,10102 - DOUA / GASTON BERGER,45.781008,4.871219,OPEN,0,0,0,30,30,2026-07-13T20:08:57Z
2026-07-13T20:12:03Z,6023,6023 - QUAI SARRAIL,45.766821,4.841095,OPEN,7,1,6,6,14,2026-07-13T20:02:41Z
2026-07-13T20:12:03Z,7034,7034 - PISCINE DU RHÔNE,45.753705,4.838283,OPEN,4,0,4,26,31,2026-07-13T20:09:06Z
2026-07-13T20:12:03Z,1020,1020 - TERREAUX / CHENAVARD,45.766763,4.832942,OPEN,7,5,2,10,18,2026-07-13T20:10:40Z
2026-07-13T20:12:03Z,10064,10064 - 4 AOÛT 1789,45.764812,4.884311,OPEN,14,4,10,1,15,2026-07-13T20:11:09Z
2026-07-13T20:12:03Z,8050,8050 - BATAILLE / KRÜGER,45.736219,4.879855,OPEN,7,3,4,11,18,2026-07-13T20:09:44Z
2026-07-13T20:12:03Z,10015,10015 - POUDRETTE / MUSSET,45.757936,4.921156,OPEN,3,3,0,15,18,2026-07-13T20:07:02Z
2026-07-13T20:12:03Z,7010,7010 - CENTRE BERTHELOT,45.747358,4.836009,OPEN,8,1,7,10,19,2026-07-13T20:10:15Z
2026-07-13T20:12:03Z,19002,19002 - SAINT GENIS - HOPITAUX SUD,45.7007441946918,4.80387625250301,OPEN,14,8,6,1,15,2026-07-13T20:08:35Z
2026-07-13T20:12:03Z,30001,30001 - RILLIEUX - CANELLAS,45.805207,4.88477,OPEN,10,8,2,1,12,2026-07-13T20:09:25Z
2026-07-13T20:12:03Z,8020,8020 - MOULIN A VENT,45.729714,4.854338,OPEN,9,4,5,13,22,2026-07-13T20:02:47Z
2026-07-13T20:12:03Z,10101,10101 - EINSTEIN / 11 NOVEMBRE 1918,45.779429,4.873992,OPEN,1,0,1,33,34,2026-07-13T20:02:04Z
2026-07-13T20:12:03Z,11001,11001 - CALUIRE - GARE DE CUIRE,45.7853900853359,4.83293651597995,OPEN,4,4,0,17,21,2026-07-13T20:09:40Z
2026-07-13T20:12:03Z,7022,7022 - JAURÈS / LAGRANGE,45.743975,4.841463,OPEN,15,5,10,15,30,2026-07-13T20:11:21Z
2026-07-13T20:12:03Z,3102,3102 - DOCTEUR LONG / CAILLE,45.75254,4.894272,OPEN,2,0,2,13,16,2026-07-13T20:11:05Z
2026-07-13T20:12:03Z,16004,16004 - VENISSIEUX PARILLY,45.719746,4.888457,OPEN,13,7,6,12,25,2026-07-13T20:10:30Z
2026-07-13T20:12:03Z,10088,10088 - 4 AOÛT 1789 / PRESSENSÉ,45.76611,4.898539,OPEN,8,0,8,11,19,2026-07-13T20:10:25Z
2026-07-13T20:12:03Z,7020,7020 - PARC DE GERLAND,45.724352,4.826821,OPEN,0,0,0,25,26,2026-07-13T20:09:02Z
2026-07-13T20:12:03Z,10031,10031 - CROIX LUIZET,45.780679,4.88356,OPEN,21,8,13,1,22,2026-07-13T20:10:10Z
2026-07-13T20:12:03Z,5054,5054 - CHAMPVERT,45.763906,4.792643,OPEN,10,10,0,9,19,2026-07-13T20:11:14Z
2026-07-13T20:12:03Z,7025,7025 - LACOUR / ARTILLERIE,45.729454,4.844228,OPEN,0,0,0,20,20,2026-07-13T20:02:02Z
2026-07-13T20:12:03Z,4011,4011 - PLACE JOANNÈS AMBRE,45.781574,4.832866,OPEN,0,0,0,20,20,2026-07-13T20:04:31Z
2026-07-13T20:12:03Z,1002,1002 - OPÉRA,45.767611,4.836619,OPEN,16,0,16,23,41,2026-07-13T20:10:00Z
2026-07-13T20:12:03Z,2042,2042 - JOFFRE / VAUBECOUR,45.751873,4.824763,OPEN,5,1,4,15,20,2026-07-13T20:09:28Z
2026-07-13T20:12:03Z,16003,16003 - VÉNISSIEUX - JOLIOT CURIE / SEMBAT,45.71532,4.878337,OPEN,11,0,11,13,25,2026-07-13T20:03:37Z
2026-07-13T20:12:03Z,9032,9032 - PLACE DU PORT MOUTON,45.773815,4.809566,OPEN,2,0,2,16,18,2026-07-13T20:11:35Z
2026-07-13T20:12:03Z,14005,14005 - BRON - UNIVERSITE,45.7221382796981,4.91510127966599,OPEN,6,6,0,24,30,2026-07-13T20:10:28Z
2026-07-13T20:12:03Z,11002,11002 - CALUIRE - SAINT-CLAIR,45.785465,4.847838,OPEN,7,4,3,13,20,2026-07-13T20:11:00Z
2026-07-13T20:12:03Z,3003,3003 - PART-DIEU / DERUELLE,45.762974,4.855071,OPEN,2,0,2,28,30,2026-07-13T20:09:08Z
2026-07-13T20:12:03Z,9002,9002 - MAIRIE DU 9E,45.774241,4.805676,OPEN,18,0,18,9,27,2026-07-13T20:10:58Z
2026-07-13T20:12:03Z,10116,10116 - BLUM / FAYS,45.760526,4.905877,OPEN,0,0,0,16,16,2026-07-13T20:02:01Z
2026-07-13T20:12:03Z,10010,10010 - BAUDIN / ZOLA,45.7651045967603,4.90512854660767,OPEN,11,2,9,5,16,2026-07-13T20:10:26Z
2026-07-13T20:12:03Z,10039,10039 - BOUVIER,45.779487,4.891692,OPEN,11,1,10,5,16,2026-07-13T20:08:45Z
2026-07-13T20:12:03Z,6006,6006 - BOULEVARD DES BELGES,45.773304,4.852001,OPEN,5,2,3,8,15,2026-07-13T20:11:10Z
2026-07-13T20:12:03Z,12005,12005 - VAULX - VILLAGE,45.786262,4.926788,OPEN,11,10,1,9,20,2026-07-13T20:09:53Z
2026-07-13T20:12:03Z,10002,10002 - INSA,45.782222,4.876951,OPEN,5,3,2,49,55,2026-07-13T20:11:08Z
2026-07-13T20:12:03Z,7016,7016 - PLACE SAINT LOUIS,45.748925,4.847714,OPEN,15,8,7,0,15,2026-07-13T20:11:13Z
2026-07-13T20:12:03Z,5008,5008 - SAINTE-IRÉNÉE,45.754978,4.812427,OPEN,4,1,3,16,20,2026-07-13T20:10:42Z
2026-07-13T20:12:03Z,27001,27001 - COLLONGES - GARE,45.830874,4.846988,OPEN,11,8,3,13,24,2026-07-13T20:09:57Z
2026-07-13T20:12:03Z,34002,34002 - NEUVILLE - STADE,45.870877,4.839595,OPEN,14,14,0,1,15,2026-07-13T20:11:30Z
2026-07-13T20:12:03Z,12004,12004 - VAULX - HÔTEL DE VILLE,45.778178,4.920544,OPEN,20,17,4,10,30,2026-07-13T20:11:36Z
2026-07-13T20:12:03Z,10054,10054 - STALINGRAD / MELIÈS,45.776715,4.859573,OPEN,3,1,2,21,24,2026-07-13T20:10:19Z
2026-07-13T20:12:03Z,1021,1021 - TERREAUX / BEAUX ARTS,45.767062,4.834294,OPEN,8,5,3,0,11,2026-07-13T20:09:52Z
2026-07-13T20:12:03Z,2007,2007 - PATINOIRE CHARLEMAGNE,45.742617,4.820464,OPEN,10,3,7,24,37,2026-07-13T20:02:37Z
2026-07-13T20:12:03Z,8004,8004 - MAIRIE DU 8E,45.735158,4.872803,OPEN,9,4,5,12,21,2026-07-13T20:11:29Z
2026-07-13T20:12:03Z,13500,13500 - CHASSIEU - GENAS / PROGRES,45.738173,4.969598,OPEN,3,2,1,9,12,2026-07-13T20:09:34Z
2026-07-13T20:12:03Z,3044,3044 - QUAI AUGAGNEUR,45.762023,4.841053,OPEN,18,10,8,0,19,2026-07-13T20:11:00Z
2026-07-13T20:12:03Z,33001,33001 - ALBIGNY - GARE,45.874978,4.833024,OPEN,5,4,1,13,18,2026-07-13T20:08:21Z
2026-07-13T20:12:03Z,16005,16005 - VENISSIEUX - GARE,45.708509,4.886939,OPEN,20,13,7,5,25,2026-07-13T20:06:50Z
2026-07-13T20:12:03Z,10019,10019 - 4 AOUT / RACINE,45.764489,4.877894,OPEN,25,13,12,5,30,2026-07-13T20:11:36Z
2026-07-13T20:12:03Z,10025,10025 - TOTEM,45.763652,4.873158,OPEN,5,1,4,9,16,2026-07-13T20:09:26Z
2026-07-13T20:12:03Z,8034,8034 - BERTHELOT / VILLON,45.738301,4.862727,OPEN,5,3,2,7,13,2026-07-13T20:09:15Z
2026-07-13T20:12:03Z,3084,3084 - DESAIX,45.757268,4.855193,OPEN,0,0,0,28,28,2026-07-13T20:09:33Z
2026-07-13T20:12:03Z,5026,5026 - RUE DE LA BALEINE,45.763383,4.829024,OPEN,14,13,1,0,14,2026-07-13T20:08:41Z
2026-07-13T20:12:03Z,3038,3038 - VIVIER MERLE / PAUL BERT EST,45.757147,4.858975,OPEN,0,0,0,19,20,2026-07-13T20:02:11Z
2026-07-13T20:12:03Z,11005,11005 - CALUIRE - PASSERELLE DE LA PAIX,45.787941,4.853035,OPEN,15,8,7,9,25,2026-07-13T20:09:51Z
2026-07-13T20:12:03Z,3019,3019 - PART-DIEU / DERUELLE,45.76326,4.85749,OPEN,4,2,2,35,39,2026-07-13T20:11:27Z
2026-07-13T20:12:03Z,3079,3079 - PLACE LOUISE,45.75118,4.884795,OPEN,3,3,0,13,16,2026-07-13T20:07:12Z
2026-07-13T20:12:03Z,2025,2025 - MERCIÈRE / FERRANDIÈRE,45.7620636678572,4.83352677899819,OPEN,1,0,1,17,18,2026-07-13T20:04:21Z
2026-07-13T20:12:03Z,7004,7004 - MAIRIE DU 7E,45.74656,4.842265,OPEN,24,5,19,6,30,2026-07-13T20:11:28Z
2026-07-13T20:12:03Z,5031,5031 - MÉNIVAL / JOLIOT CURIE,45.754654,4.78821,OPEN,1,1,0,19,20,2026-07-13T20:08:45Z
2026-07-13T20:12:03Z,12003,12003 - VAULX - BIBLIOTHEQUE,45.757092,4.92731,OPEN,12,12,0,3,15,2026-07-13T20:11:22Z
2026-07-13T20:12:03Z,25001,25001 - ST CYR,45.799742,4.819607,OPEN,0,0,0,11,12,2026-07-13T20:08:23Z
2026-07-13T20:12:03Z,5041,5041 - L'HOMME DE LA ROCHE,45.766576,4.820214,OPEN,4,0,4,17,21,2026-07-13T20:01:46Z
2026-07-13T20:12:03Z,5009,5009 - PLACE ENNEMOND FOUSSERET,45.764695,4.828969,OPEN,16,14,2,0,16,2026-07-13T20:11:28Z
2026-07-13T20:12:03Z,3034,3034 - GARIBALDI / PENSIONNAT,45.754727,4.85346,OPEN,5,0,5,25,30,2026-07-13T20:11:21Z
2026-07-13T20:12:03Z,8030,8030 - LAËNNEC,45.741425,4.879733,OPEN,2,2,0,14,16,2026-07-13T20:10:34Z
2026-07-13T20:12:03Z,5036,5036 - LA SALETTE,45.749627,4.795546,OPEN,2,2,0,12,15,2026-07-13T20:10:36Z
2026-07-13T20:12:03Z,8003,8003 - CLAUDE BERNARD LYON I,45.738135,4.886885,OPEN,6,2,4,10,16,2026-07-13T20:11:19Z
2026-07-13T20:12:03Z,3100,3100 - SISLEY / DAUPHINE,45.7524835251712,4.8687553636982,OPEN,12,1,11,2,17,2026-07-13T20:09:20Z
2026-07-13T20:12:03Z,28002,28002 - FONTAINES S/S - GAMBETTA,45.835406,4.8457,OPEN,14,10,4,6,20,2026-07-13T20:10:34Z
2026-07-13T20:12:03Z,10027,10027 - MAIRIE DE VILLEURBANNE,45.766861,4.880059,OPEN,25,1,24,1,26,2026-07-13T20:10:39Z
2026-07-13T20:12:03Z,1012,1012 - AMPÈRE / BOURSE,45.765789,4.836906,OPEN,3,1,2,19,26,2026-07-13T20:09:37Z
2026-07-13T20:12:03Z,10036,10036 - STALINGRAD,45.77435,4.859157,OPEN,1,0,1,19,21,2026-07-13T20:10:00Z
2026-07-13T20:12:03Z,2018,2018 - HOTEL DIEU / PONT DE LA GUILLOTIERE,45.757571,4.837183,OPEN,3,1,2,46,50,2026-07-13T20:09:25Z
2026-07-13T20:12:03Z,2030,2030 - RÉPUBLIQUE / POULAILLERIE,45.764079,4.835554,OPEN,0,0,0,32,32,2026-07-13T20:11:33Z
2026-07-13T20:12:03Z,8051,8051 - HÔPITAL SAINT-JEAN DE DIEU,45.724172,4.854165,OPEN,12,6,6,7,20,2026-07-13T20:09:45Z
2026-07-13T20:12:03Z,7057,7057 - JAURES / BOLLIER,45.734712,4.835486,OPEN,9,1,8,25,34,2026-07-13T20:03:48Z
2026-07-13T20:12:03Z,17001,17001 - ST FONS - ARSENAL,45.712362,4.855202,OPEN,3,3,0,24,27,2026-07-13T20:07:00Z
2026-07-13T20:12:03Z,7052,7052 - PARC BLANDAN,45.745939,4.851214,OPEN,21,16,5,2,25,2026-07-13T20:10:38Z
2026-07-13T20:12:03Z,7001,7001 - PLACE GABRIEL PÉRI,45.7550229384571,4.84393624921001,OPEN,15,1,14,8,24,2026-07-13T20:10:58Z
2026-07-13T20:12:03Z,6036,6036 - MUSÉE D'ART CONTEMPORAIN,45.783885,4.852156,OPEN,5,1,4,18,23,2026-07-13T20:07:40Z
2026-07-13T20:12:03Z,7005,7005 - DEBOURG,45.73182,4.833996,OPEN,18,7,11,2,20,2026-07-13T20:11:02Z
2026-07-13T20:12:03Z,8052,8052 - CLINIQUE MONPLAISIR,45.747091,4.860196,OPEN,5,3,2,11,16,2026-07-13T20:10:36Z
2026-07-13T20:12:03Z,16008,16008 - VENISSIEUX - BRUANT / CAGNE,45.696610077761,4.87025533990843,OPEN,9,8,1,1,10,2026-07-13T20:11:02Z
2026-07-13T20:12:03Z,6011,6011 - MAIRIE DU 6E,45.768395,4.849402,OPEN,10,1,9,11,23,2026-07-13T20:04:57Z
